anime_id,name,genre,type,episodes,rating,members,profile
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2.0,8.41,67261,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural OVA Kuroshitsuji: Book of Murder"
558,Major S2,"Comedy, Drama, Shounen, Sports",TV,26.0,8.41,30689,"Comedy, Drama, Shounen, Sports TV Major S2"
5040,One Outs,"Psychological, Seinen, Sports",TV,25.0,8.41,83056,"Psychological, Seinen, Sports TV One Outs"
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",TV,26.0,8.4,148328,"Comedy, Drama, Music, Shounen, Slice of Life TV Beck"
33,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,25.0,8.4,226430,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural TV Berserk"
5,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1.0,8.4,137636,"Action, Drama, Mystery, Sci-Fi, Space Movie Cowboy Bebop: Tengoku no Tobira"
1842,Major S3,"Drama, Shounen, Sports",TV,26.0,8.4,29528,"Drama, Shounen, Sports TV Major S3"
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7.0,8.4,42076,"Action, Drama, Mecha, Military, Sci-Fi, Space OVA Mobile Suit Gundam Unicorn"
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1.0,8.4,28302,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural OVA Natsume Yuujinchou: Itsuka Yuki no Hi ni"
1210,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24.0,8.4,291228,"Comedy, Drama, Psychological, Romance TV NHK ni Youkoso!"
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40.0,8.4,32188,"Adventure, Drama, Historical, Romance, Shoujo TV Rose of Versailles"
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24.0,8.4,380375,"Comedy, Drama, Romance, School, Slice of Life TV Sakurasou no Pet na Kanojo"
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13.0,8.39,717796,"Action, Comedy, Drama, School, Supernatural TV Angel Beats!"
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15.0,8.39,482268,"Mystery, Romance, Supernatural, Vampire TV Bakemonogatari"
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12.0,8.39,83641,"Mystery, Seinen, Supernatural TV Bungou Stray Dogs 2nd Season"
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1.0,8.39,47840,"Comedy, Shounen, Sports Special Hajime no Ippo: Champion Road"
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1.0,8.39,76051,"Action, Adventure, Comedy, Drama, Fantasy, Shounen Movie One Piece Film: Z"
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26.0,8.39,422271,"Comedy, Harem, Romance, School, Shoujo TV Ouran Koukou Host Club"
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1.0,8.38,21798,"Action, Mystery, Police, Shounen Movie Detective Conan Movie 13: The Raven Chaser"
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24.0,8.38,556431,"Action, Mystery, Supernatural TV Durarara!!"
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11.0,8.38,67697,"Comedy, Josei, Music, Romance TV Nodame Cantabile Finale"
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26.0,8.38,105044,"Drama, Romance, Sci-Fi, Seinen, Space TV Planetes"
34240,Shelter,"Music, Sci-Fi",Music,1.0,8.38,71136,"Music, Sci-Fi Music Shelter"
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1.0,8.38,151061,"Adventure, Fantasy, Romance, Sci-Fi Movie Tenkuu no Shiro Laputa"
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1.0,8.37,27213,"Action, Comedy, Historical, Parody, Sci-Fi Special Gintama: Shiroyasha Koutan"
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12.0,8.37,61493,"Drama, Josei, Romance TV Hachimitsu to Clover II"
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26.0,8.37,99128,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural TV InuYasha: Kanketsu-hen"
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1.0,8.37,45547,"Fantasy, Historical Movie Kaguya-hime no Monogatari"
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203.0,8.37,258103,"Action, Comedy, Shounen, Super Power TV Katekyo Hitman Reborn!"
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10.0,8.37,122895,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural TV Kuroshitsuji: Book of Circus"
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13.0,8.37,334932,"Adventure, Fantasy, Historical, Romance TV Ookami to Koushinryou"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13.0,8.36,282002,"Action, Comedy, School, Shounen, Super Power TV Boku no Hero Academia"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11.0,8.36,67032,"Comedy, School, Shounen, Slice of Life TV Gin no Saji 2nd Season"
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13.0,8.36,71820,"Comedy, Drama, Romance, School, Slice of Life, Supernatural TV Little Busters!: Refrain"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1.0,8.36,12282,"Comedy, Drama, Sports OVA Major: Message"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13.0,8.36,27532,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural OVA Saint Seiya: The Lost Canvas - Meiou Shinwa 2"
9863,SKET Dance,"Comedy, School, Shounen",TV,77.0,8.36,101027,"Comedy, School, Shounen TV SKET Dance"
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25.0,8.35,246899,"Comedy, Romance, Shounen TV Bakuman."
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12.0,8.35,258914,"Comedy, School, Shounen, Slice of Life TV Danshi Koukousei no Nichijou"
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1.0,8.35,189741,"Drama, Psychological, Romance, Slice of Life Movie Kotonoha no Niwa"
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1.0,8.35,59815,"Fantasy, Slice of Life, Supernatural Movie Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen"
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26.0,8.35,28002,"Comedy, Drama, Shounen, Sports TV Major S4"
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1.0,8.35,53590,"Drama, Mystery, Psychological Movie Omoide no Marnie"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1.0,8.34,31856,"Comedy, Romance, Slice of Life Special Working!!!: Lord of the Takanashi"
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1.0,8.34,223036,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen Movie Ghost in the Shell"
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1.0,8.34,115252,"Comedy, Music, Slice of Life Movie K-On! Movie"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1.0,8.34,22900,"Action, School, Shounen, Sports Special Kuroko no Basket: Saikou no Present Desu"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1.0,8.34,13315,"Action, Comedy, Drama, Magic, Super Power Movie Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1.0,8.34,58492,"Action, Adventure, Drama, Fantasy, Historical, Romance Movie Sennen Joyuu"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1.0,8.34,38147,"Sci-Fi, Thriller Special Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero"
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13.0,8.34,74941,"Comedy, Drama, Mystery, Psychological, Supernatural TV xxxHOLiC Kei"
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1.0,8.33,65594,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural Movie Berserk: Ougon Jidai-hen III - Kourin"
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12.0,8.33,383914,"Drama, Game, Mystery, Psychological, Thriller TV Death Parade"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51.0,8.33,600384,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen TV Fullmetal Alchemist"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26.0,8.33,98996,"Game, Psychological, Seinen, Thriller TV Gyakkyou Burai Kaiji: Ultimate Survivor"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8.0,8.33,57029,"Action, Adventure, Shounen, Super Power OVA Hunter x Hunter: Greed Island"
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1.0,8.33,109392,"Action, Cars, Sci-Fi, Sports Movie Redline"
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25.0,8.32,158561,"Drama, Game, Josei, Slice of Life, Sports TV Chihayafuru"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1.0,8.32,6229,"Action, Mystery, Police, Shounen Movie Detective Conan Movie 20: The Darkest Nightmare"
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291.0,8.32,375662,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power TV Dragon Ball Z"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1.0,8.32,106382,"Action, Fantasy, Magic, Shounen, Supernatural Special Fate/stay night: Unlimited Blade Works - Prologue"
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1.0,8.32,59652,"Drama, Romance, School Movie Kokoro ga Sakebitagatterunda."
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1.0,8.32,94435,"Adventure, Drama, Fantasy, Romance, Slice of Life Movie Mimi wo Sumaseba"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26.0,8.32,224947,"Drama, Fantasy, Romance TV Nagi no Asukara"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26.0,8.32,461946,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi TV Neon Genesis Evangelion"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1.0,8.32,18642,"Action, Adventure, Comedy, Drama, Fantasy, Shounen Movie One Piece Film: Gold"
759,Tokyo Godfathers,"Comedy, Drama",Movie,1.0,8.32,89424,"Comedy, Drama Movie Tokyo Godfathers"
6,Trigun,"Action, Comedy, Sci-Fi",TV,26.0,8.32,283069,"Action, Comedy, Sci-Fi TV Trigun"
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2.0,8.32,36353,"Mystery, Supernatural OVA xxxHOLiC Rou"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1.0,8.31,14002,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen Special Gintama: Shinyaku Benizakura-hen"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1.0,8.31,88164,"Drama, Magic, Psychological, Thriller Movie Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.31,69253,"Comedy, Drama, Romance, Shounen Ai TV Sekaiichi Hatsukoi 2"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13.0,8.31,222994,"Comedy, Drama, Romance, School TV Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1.0,8.31,35120,"Comedy, Romance, School OVA Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26.0,8.3,39596,"Fantasy, Sci-Fi, Shounen, Slice of Life TV Aria The Natural"
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12.0,8.3,203233,"Action, Seinen TV Black Lagoon: The Second Barrage"
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23.0,8.3,566690,"Comedy, Drama, Romance, School, Slice of Life, Supernatural TV Clannad"
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12.0,8.3,142612,"Comedy, Harem, Romance, Shounen, Supernatural TV Kami nomi zo Shiru Sekai: Megami-hen"
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1.0,8.3,223359,"Comedy, Sci-Fi Movie Summer Wars"
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3.0,8.29,100412,"Action, Comedy, Historical, Mystery, Seinen, Supernatural Special Baccano! Specials"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1.0,8.29,20602,"Action, Mystery, Police, Shounen Movie Detective Conan Movie 14: The Lost Ship in the Sky"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26.0,8.29,55566,"Game, Psychological, Seinen, Thriller TV Gyakkyou Burai Kaiji: Hakairoku-hen"
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4.0,8.29,19702,"Cars, Seinen, Sports TV Initial D Final Stage"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12.0,8.29,56927,"Adventure, Mystery, Romance, Sci-Fi TV Kaiba"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1.0,8.29,17247,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power Special One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari"
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120.0,8.29,47092,"Comedy, School, Shounen, Supernatural TV Saiki Kusuo no Ψ-nan (TV)"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1.0,8.28,60637,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo Movie Cardcaptor Sakura Movie 2: Fuuin Sareta Card"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1.0,8.28,40623,"Comedy, Shounen, Sports OVA Hajime no Ippo: Mashiba vs. Kimura"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12.0,8.28,91796,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural TV Kamisama Hajimemashita◎"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25.0,8.28,134818,"Comedy, Drama, Romance, Shoujo TV Skip Beat!"
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24.0,8.28,50778,"Comedy, Drama, Shounen, Sports TV Yowamushi Pedal: Grande Road"
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24.0,8.27,103828,"Drama, Mystery, Sci-Fi, Supernatural, Thriller TV Gankutsuou"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1.0,8.27,152331,"Adventure, Comedy, Drama, Fantasy, Magic, Romance Movie Majo no Takkyuubin"
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11.0,8.27,70822,"Comedy, Josei, Music, Romance, Slice of Life TV Nodame Cantabile: Paris-hen"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1.0,8.27,24707,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power Special One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna"
31174,Osomatsu-san,"Comedy, Parody",TV,25.0,8.27,60988,"Comedy, Parody TV Osomatsu-san"
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13.0,8.27,60918,"Comedy, Sci-Fi, Space TV Space☆Dandy 2nd Season"
5365,Tsumiki no Ie,Drama,Movie,1.0,8.27,45189,Drama Movie Tsumiki no Ie
3702,Detroit Metal City,"Comedy, Music",OVA,12.0,8.26,104893,"Comedy, Music OVA Detroit Metal City"
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6.0,8.26,99074,"Sci-Fi, Slice of Life ONA Eve no Jikan"
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1.0,8.26,66376,"Sci-Fi, Slice of Life Movie Eve no Jikan (Movie)"
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26.0,8.26,391628,"Comedy, Romance, School, Shoujo TV Kaichou wa Maid-sama!"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13.0,8.26,23701,"Adventure, Sci-Fi, Shounen OVA Saint Seiya: Meiou Hades Juuni Kyuu-hen"
23283,Zankyou no Terror,"Psychological, Thriller",TV,11.0,8.26,342893,"Psychological, Thriller TV Zankyou no Terror"
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25.0,8.25,440334,"Action, Mystery, Sci-Fi, Super Power TV Darker than Black: Kuro no Keiyakusha"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.25,25432,"Adventure, Comedy, Mystery, Police, Shounen Movie Detective Conan Movie 05: Countdown to Heaven"
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75.0,8.25,81384,"Comedy, School, Shounen, Sports TV Diamond no Ace"
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102.0,8.25,255076,"Action, Adventure, Comedy, Fantasy, Magic, Shounen TV Fairy Tail (2014)"
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13.0,8.25,47716,"Drama, Music, School TV Hibike! Euphonium 2"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24.0,8.25,120089,"Action, Adventure, Drama, Shounen, Supernatural TV JoJo no Kimyou na Bouken: Stardust Crusaders"
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96.0,8.25,22079,"Comedy, Drama, Romance, Slice of Life TV Maison Ikkoku"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12.0,8.26,64230,"Comedy, School, Seinen, Slice of Life TV Non Non Biyori Repeat"
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50.0,8.25,129112,"Action, Comedy, Martial Arts, School, Shounen TV Shijou Saikyou no Deshi Kenichi"
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8.0,8.25,5001,"Adventure, Drama, Mecha, Sci-Fi, Shounen OVA Yuusha-Ou GaoGaiGar Final"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12.0,8.24,292622,"Comedy, Romance, School TV Gekkan Shoujo Nozaki-kun"
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24.0,8.24,41584,"Action, Cars, Drama, Seinen, Sports TV Initial D Fourth Stage"
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.24,87617,"Comedy, Drama, Romance, Shounen Ai TV Junjou Romantica 2"
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1.0,8.24,75359,"Drama, Historical, Romance Movie Kaze Tachinu"
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38.0,8.24,54211,"Action, Historical, Military, Seinen TV Kingdom"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11.0,8.24,108053,"Comedy, Josei, Slice of Life TV Kuragehime"
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25.0,8.24,317513,"Action, Adventure, Fantasy, Magic, Shounen TV Magi: The Labyrinth of Magic"
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25.0,8.24,120351,"Action, Drama, Mecha, Military, Sci-Fi, Space TV Mobile Suit Gundam 00"
30015,ReLIFE,"Romance, School, Slice of Life",TV,13.0,8.24,202249,"Romance, School, Slice of Life TV ReLIFE"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13.0,8.24,40355,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural OVA Saint Seiya: The Lost Canvas - Meiou Shinwa"
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26.0,8.24,106888,"Action, Adventure, Fantasy, Historical TV Seirei no Moribito"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24.0,8.23,216674,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo TV Akatsuki no Yona"
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.23,23130,"Adventure, Comedy, Mystery, Police, Shounen Movie Detective Conan Movie 08: Magician of the Silver Sky"
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12.0,8.23,115295,"Action, Mystery, Supernatural TV Durarara!!x2 Ketsu"
